text	label
"Ronald Reagan and a bunch of US soldiers in a North Korean POW camp. They are tortured... We learn North Korean Communists are bad people... We learn Americans' beards grow very slowly during days of torture...<br /><br />I tried to suppress it, but I finally burst out laughing at this movie. It was the scene when Mr. Reagan comes out from telling the Communists he wants to be on their side. Then, he asks for a bottle of brandy. Next, acting stone-cold sober, he takes a drunken companion, Dewey Martin, to get sulfur to cure Mr. Martin's hangover. Of course, the North Korean communist guard is as dumb as they come. So, the drunk distracts the guard while Reagan goes over to get something from a drawer, which is next to a bunch of empty boxes. I'm sure he boxes were supposed to contain something; but, of course, Reagan causes them to shake enough to reveal they are empty. Ya gotta laugh! I think ""Prisoner of War"" will appeal mainly to family and friends of those who worked on it - otherwise, it's wasteful. <br /><br />* Prisoner of War (1954) Andrew Marton ~ Ronald Reagan, Steve Forrest, Dewey Martin"	0
Steven Seagal, Mr. Personality himself, this time is the United States' greatest Stealth pilot who is promised a pardon from the military(..who attempted to swipe his memory at the beginning of the movie for which he escaped base, later caught after interrupting a gang of robbers in a shootout at a gas station)if he is able to successfully infiltrate a Northern Afghanistan terrorist base operated by a group called Black Sunday, who have commandeered an Air Force stealth fighter thanks to an American traitor. Along with a fellow pilot who admired the traitor, Jannick(Mark Bazeley), John Sands(Seagal)will fly into enemy territory, receiving help from his Arab lover, Jessica(Ciera Payton)and a freedom fighter, Rojar(Alki David) once they are on ground. Jannick is kidnapped by Black Sunday leaders, Stone(Vincenzo Nicoli)and his female enforcer, Eliana(Katie Jones), and Sands must figure out how to not only re-take command of the kidnapped stealth fighter, but rescue him as well. And, maybe, Sands can get revenge on the traitor he trained, Rather(Steve Toussaint)in the process. Sands has 72 hours until a General's Navy pilots bomb the entire area. On board the stealth, Black Sunday equipped a biochemical bomb, hoping to detonate it on the United States.<br /><br />Seagal gets a chance to shoot Afghans when he isn't slicing their throats with knives. The film is mostly machine guns firing and bodies dropping dead. The setting of Afghanistan doesn't hold up to scrutiny(..nor does how easily Seagal and co. are able to move about the area undetected so easily) and the plot itself is nothing to write home about. The movie is edited fast, the camera a bit too jerky. Seagal isn't as active a hero as he once was and his action scenes are tightly edited where we have a hard time seeing him taking out his foes, unlike the good old days. One of Seagal's poorest efforts, and he's as understated as ever(..not a compliment). Even more disappointing is the fact that Seagal never fights in hand to hand combat with the film's chief villains, tis a shame. He doesn't even snap a wrist or crack a neck in any visible way(..sure we see a slight resemblance of some tool getting tossed around, but it's not as clear a picture as I enjoy because the filmmakers have such fast edits and dizzying close-ups).	0
"The movie has started, the wheels spin, your car has entered a race against the Fox.... You're behind you can't get in front, you figure, ""if i go out, i'm taking you with me..."" You smash into the cars parked on the side of the road, you turn to hit Fox but your aim is bad.... Bang, you've gone up the back of a VW, and smash you've landed in a reservoir. Your car lights on fire. You could get out if you wanted, but the shame of losing has taken you... BANG! Your car blows up, everyone looks on in despair, some crying... The sound of a siren tells you the cops are coming. Everyone gets in their cars and bolts, leaving you to burn. The charred remains of the cars frame sits there, haunting the on lookers... You're dead.<br /><br />This is one of the scenes; actually its the first scene in the movie. There are many more like it. As you enter the cockpit of the Fox in his pimped out V8 ford, Terry Serio in his crazy GTHO, and many others in this blast from the past.... JOHN CLARKS masterpiece, ""RUNNING ON EMPTY"" ""-He'll win at any cost-"""	1
This movie was recommended to me by the same person that blessed me with a copy of The Chronicles of Narnia. Shadowlands is one of the most amazing screenplays ever written. It is well executed, acted and directed. The cinematography is a bit dark for my taste but I'm sure it was intended to be so. The screenplay is like poetry in portions of the movie, through out the movie I found myself taking pause to reflect on the comments just made on screen. This is a wonderful piece of cinema and I can only hope that more people will run across it and add reviews. Fair warning though this was a 6 tissue movie for me. Very touching. Very Heartfelt performances.	1
"Pat O'Brien portrays Knute Rockne, the All-American Notre Dame football coach. No doubt, this film will be considerably more appealing to those interested in some aspect of ""Knute Rockne All-American Notre Dame Football"" - probably, it's most interesting to serious followers of football and/or Notre Dame football. You will see some good documentary-style film footage.<br /><br />Otherwise, it's difficult to recommend this as a FILM. It's not much more than an historical document. You'll ""know"" the end is near when Gale Page gets a chill - and, don't blink or you'll miss Ronald Reagan doing, of all things, ""Camille""! <br /><br />*** Knute Rockne - All-American (1940) Lloyd Bacon ~ Pat O'Brien, Gale Page, Ronald Reagan"	0
"After reading the original play I thought it would have been much more difficult to adapt to screen than it turned out to be. Donal McCann puts in a once-off great performance as Public Gar, the repressed antagonist who is manifested openly on screen by his extroverted (but unseen to others) alterego- Private Gar. Eamonn Kelly also plays an excellent ""screwballs"" whose inability to communicate his feelings is matched only by Gar.<br /><br />Definitely worth renting out if you can find it. (Probably unavailable outside Ireland & UK)"	1
"This is one of the most boring movies I have ever seen, its horrible. Christopher Lee is good but he is hardly in it, the only the good part is the opening scene.<br /><br />Don't be fooled by the title. ""End of the World"" is truly a bad movie, I stopped watching it close to the end it was so bad, only for die hard b-movie fans that have the brain to stand this vomit."	0
Wow this movie sucked big time. I heard this movie expresses the meaning of friendship very well. And with all the internet hype on this movie I figured what could go wrong? However the movie was just plain bad. It was boring and the character development was never there. Space Travelers was also a horrible movie, if you didn't like that movie there is no way you will like this.	0
Well, Tenko is without doubt the best British television show ever, the performances, the directing, the casting, the suspense, the drama..... everything is fantastic about it.<br /><br />Although the show fell a little later in its final season, this ending movie picked up the threads nicely and wove a superb story for fans of the show and newbies. I cannot recommend this movie more, find it and watch it. But I do advise watching the series first, as the first 2 seasons are even better than this fantastic movie.<br /><br />An obvious (10/10)	1
"I thought this movie was excellent. Jon Foster is one of my top favorite actors, he was perfect as Micheal Skakel. I found everything about it to be great, acting, costumes, production, directing, photography, script and music, etc.<br /><br />Spoilers Coming Up! You Have Been Warned!<br /><br />Martha Moxley, who they had tell the story in the movie was bludgeoned to death by her violent troubled neighbor Micheal Skakel. Micheal did this out of jealousy of his brother Tommy when Martha rejected him and took Tommy instead. Thankfully though, they caught him years later and he was sentenced to 20 years to life in prison. Although, I think he should have been sentenced to ""natural life"" without the possibility of parole.<br /><br />Kudos to the cast, crew and filmmakers. Two thumbs way up."	1
The movie started off strong, LL Cool J (Deed) as an undercover police officer, with partner Sgt. Lazerov (Dylan McDermott from the Practice, possibly miscast as a bad guy?) committing robbery and murder. Deed refuses to kill the drug dealer, which sets up the conflict of a dirty cop with a conscience. The other big names (Freeman, Spacey et al) are well cast and the movie shows promise.<br /><br />The movie begins to fall short as soon as Justin Timberlake (Pollack) is introduced. Given the opportunity to make a good movie that people will possibly see repeatedly, or one that teenage girls will go and see the once because of Timberlake, I would choose the former. Even talented actors have to work hard at their craft; Timberlake is NOT talented and no amount of hard work can save him. I would have thought he would put on a better show, given the fact that he has been acting talented for years. Everything he did in this film was unconvincing.<br /><br />Just because a singer sells millions of records and sells out stadiums, it does not automatically translate that they can act successfully in feature films. Even hardcore N'Sync fans will not be able to ignore the obvious lack of acting talent.<br /><br />That aside there are a few plot holes, such as Pollack's sudden sniper ability and deadly operation of warehouse machinery. This movie had so much promise. Thoroughly disappointing.	0
Some nice scenery, but the story itself--in which a self-proclaimed Egyptologist (Lesley-Anne Down) visits Egypt and, in the course of doing Egyptologist things in the most un-Egyptologistic of ways (e.g., flash photography in the tombs, the handling of old parchment, etc.), uncovers a black market turf war and somehow (in the span of two days, no less!) becomes that war's jumpsuit-wearing epicenter--is more puzzling than any riddle the Sphinx ever posed. Down is simply awful as the visiting British scholar (that she seems to know absolutely nothing about the culture of Egypt and even less about antiquities is the fault of the writers, certainly; but that she's annoying as all get out is her own fault entirely), and the rest of the cast, including Sir John Gielgud and Frank Langella, seem as downright confused by the proceedings as I was. In short, not what you'd expect from Schaffner (Planet of the Apes, Patton) and co.<br /><br />Worth watching for a laughably dated scene in which Down rails against all male scholars, blaming them for her failure as an academic, while bathed under the softest light Hollywood could muster. To top it off, she spends the next hour of the film shrieking and harried and running into the arms of any dude she can find. Wow, talk about your performative irony!<br /><br />*Note to would-be Egyptologists: take a year or two of Arabic in grad school. It'll really help out in the long run...	0
Renting this direct-to-video film, I was not expecting an amazing piece of cinematography. (Not to say just because a film is in cinema it will.) Only very loosely following the story retold in the epic poem, this film provides a unique take on the tale of monsters and super humans. The general photography can be summarized as conflicted, with its mixture of mediaeval and post-apocalyptic (reminiscent of Mad Max). With a rock and techno soundtrack to boot, one comes away feeling a bit off. The fight scenes, though unbelievable, are entertaining, and Christopher Lambert possesses some of the most interesting weapon combinations I have ever seen on film, though often a tad unfathomably inefficient. The special effects used for the monster Grendel are surprisingly effective and are one of the few highlights.<br /><br />Christopher Lambert delivers an average performance as Beowulf. It will be nowhere near as memorable as Highlander, but at least it wasn't as poor as Fortress. The supporting cast is rather neutral.<br /><br />If you're looking for a good action-adventure story with a complex and engaging plot, I would not suggest this film. However, if you want a flick that is of little substance, full of campy battle scenes, and a somewhat predictable plot, find a copy of this.	0
With the amount of actors they have working on the project they have a wide variety of cast. Nice starship CGI in places BUT their green screen needs some work. Anyone heard of Adobe After Effects 7, they should buy it get their keying better.<br /><br />Stories are well thought out, plenty of trek elements in this to keep it in the right context. BUT BUT the idea of two guys kissing makes me wind forward the episode. Im not homophobic but i cant help that i don't find men kissing entertaining (dont mind women). Anyway... For a fan series this is good stuff. With minor improvement in their green screen, brush up acting and some guidance ratings this series is stunning. Anyway i recommend this series to who ever enjoyed TNG and DS9.	1
Just finished watching 2FTM. The trailers intrigued me so much I actually went to see it on opening weekend, something I never do. Needless to say I was very disappointed. The story has so much potential and it's frustrating to see it get screwed up. I really feel the problem with the movie was the directing and Matthew McConaughey. First off I am not a MM hater, I thought he was awesome in both Reign of Fire and Lone Star. I enjoyed his performance in those movies without having to see him with his shirt off 3-4 times. Yes we all get it that he a good-looking guy with a nice body, but I think most people knew this 10 years ago when he came on the scene in A Time to Kill. Showing him with his shirt off pumping iron like a sweaty madman 3-4 times in the movie is totally unnecessary. I think one time would have been sufficient. It wouldn't surprise me if they threw those unnecessary scenes in so girlfriends and wives would be willing to tag along with their significant other, no woman wants to see a movie about sports gambling, unless......Enough about that, let's get into his role. I feel his acting was very forced and he didn't seem very comfortable. I know his character was supposed to be this charming southerner, but his lines were corny and cheesy. It was almost like he was referencing Days and Confused lines a few times! In short, I didn't like his character even though I was supposed to. The accent, his shirt off, corny pick up lines, weak sales pitches. His character was just too much of a tool, as Brandon or Jonathan. Pacino and Assante were great, but that' no surprise. Piven is fun to watch as Arie....oooops I mean Jerry. I just feel this movie was very commercial and put together poorly. It's insulting that they could take a great story, and throw in crap ingredients to try and make it a box office success. 1. Cool story that appeals to the male man 2. Hunky Hollywood actor for female women (make sure he has numerous scenes with shirt off lifting weights) 3. Al Pacino with 4 great speech scenes, and 25 great one liners 3. Every character shall be dressed in thousand dollars suites and have an extremely dark tan 4. Jeremy Piven to play the same character he did in Entourage and Old School 4. Throw in Armand Assante to seal the deal 5. Plot, good writing, character development, and intelligent casting are unnecessary<br /><br />This will be good enough for most people, but not me! Anybody who disagrees with me, ask your self this. Would this movie be much better if: A. Directed by Sodeberg B. DeCaprio or Ed Norton as Brandon instead of MM<br /><br />I will probably be part of the minority in thinking this movie sucks. I realized this when the woman next to me started crying during the ridiculous ending scene of Pacino shedding a fake tear while embracing Russo. The financial success of this movie will ensure one thing. The movie going public gets what the movie going public wants, big budget crapola.	0
I actually went to see this movie with low expectations since it was the only one that fit my schedule. And amazingly I found it really original. I have commented on other Colombian films before, and I agree that Colombian movies tend to have a similar scheme, and always try to make reference to the average vulgar people,especially trying to make jokes out of the continuous cursing. But let's face it, the language used in this film is not especially exaggerated. Unfortunately, this is how real people speak. The storyline and the pacing are brilliant, and it could be extrapolated to any country in the world The acting was great, and the script is to me one of the best ones ever produced in Colombian soil. I think that anyone around the globe can get a good one hour and a half of entertainment, with a beautifully well directed bluffing black humor comedy. It kind of reminded me of films like snatch, and others of the sort. I highly recommend it and hope it can be viewed by more people, since Colombian movies seem to have started to be more internationally focused since last year.	1
I know that the original Psycho was a classic and remaking it was a mistake, ESPECIALLY a shot-by-shot remake. I think that that has been more or less proven by the rest of the comments here. But there's far more wrong with this movie than just that.<br /><br />The first problem is the color. The original film was shot in black and white but, what few people realize is, the original was shot AFTER color film had been invented. The choice of black and white film was partially a budget concern, but it was also a stylistic choice of Hitchcock's. Now, this is not to say that the remake should have been redone in black and white, but the colors of this movie are all too wrong. The most predominant colors in the film are orange and green, particularly on Marion who is not supposed to be a flashy character. The bright colors make it look like a happy movie and, when horrific events take place in these color schemes, it looks like a cartoon more than anything and the audience is inclined to laugh rather than scream.<br /><br />The second problem is the lighting. This is a dark dark tale which should be highlighted by dim lighting, but this remake seemed not only to fail in this but seemed to go in the OPPOSITE direction. Most of the scenes are very brightly lit, even at times when it is illogical to do so because it's at NIGHT!<br /><br />Another obvious problem is Vince Vaughn's performance. Yes, he does pull off Norman Bate's awkwardness and madness quite well, I don't deny him that. But there is one element to the character that he failed to show: the softness. There should be a certain deceptive friendliness to the character, at least at first, which then fades away once we realize the truth about him. Beyond being a character trait of Norman Bates, this is a recognized character trait of ALL PSYCHOPATHS!!!!<br /><br />There are a few good aspects of this film. Some of the performances are great. As I said, Vince Vaughn came very close to pulling off a decent portrayal of Norman Bates. Viggo Mortensen and Juliane Moore were great together and their chemistry was very different from the characters in the original, which was a welcome change. Anne Heche may have been atrocious but, unlike Janet Leigh who was untruthfully advertised as one of the biggest stars of the film, Anne Heche was given last billing in the opening credits.<br /><br />I read on the cover of a copy of the Psycho novel that Gus Van Sant claimed this was not a remake of the Hitchcock film but rather a new adaptation of the original novel. I now wish that I had bought that book and saved the comment because, after seeing this film, that comment is quite possibly the funniest thing I have ever seen. There was no attempt in this film to disguise the fact that it was a rip off of the original, and it would be far more believable if Van Sant had tried to tell us that he was really a three ton ape from the planet Zafroomulax. So many shots were copied exactly without any actual thought as to why Hitchcock had composed the original shot in that way. Such as the scene in which Sam and Lila are talking while their faces are entirely covered in shadow. Hitchcock covered these actors' faces in shadow because he thought they were bad actors and wanted to hide their faces so nobody could see their awful performances, not because of any artistic or stylistic purpose.<br /><br />In other words, my review is about as pointless as the movie itself in that it replicates something that's already been said. Like everyone else here, I reccommend you don't waste your time on this film and get the original.	0
"On this 4th of July weekend it's heartening to see the spirit of the Declaration of Independence alive and well in the film ""War, Inc."" Just as our founding fathers gave the back of their collective hand to King George III, this film exposes in hilarious fashion the craven war-profiteering by the current crop of capitalistic creeps who are intent on indecently privatizing the government, to include privatizing war itself.<br /><br />The cast in this satire absolutely shines. John Cusack is wonderful as a droll, conflicted corporate assassin, and the beautiful Marisa Tomei is superb as his love interest. (My gosh, ""George Costanza"" was right. Marisa Tomei is so attractive!) But it is John's sister Joan Cusack who really steals the film. Her portrayal of a bossy, yet simultaneously sycophantic, personal assistant is priceless, and more than once I just couldn't stop laughing at the brilliance of her performance. She not only possesses fantastic comic timing, her face is as expressive as one could ever wish for in an actor. Dan Ackroyd, too, has a short, but very effective, cameo in the film as the head of the company which is running the war, the Tamerlane Corporation. Sitting on a ""throne"" with his pants down around his ankles, Ackroyd even looks like the arse clown who currently occupies one of our real thrones of power. You won't have to think too hard to recognize that person. Much of this movie was filmed in Bulgaria, which is why we are able to see so much real military equipment. (You just know that the US military would never have cooperated in making this satiric expose of war-profiteering.) I especially enjoyed the character of ""Omar Sharif"" as played by the Bulgarian actor Lyubomir Neikov. In one scene in which he is on the dance floor with Marisa Tomei he has a couple of lines that could summarize our entire foreign policy attitude toward the foreign leaders we install - and uninstall - in power.<br /><br />Naturally, this film won't appeal to everyone. If you believe that the on-going privatization of our foreign policy, the military, intelligence collection and analysis, prisons and the corrections system, public health, and a myriad of other government services is a good thing you may not find much to like in this film. If you believe, however, that destroying people and countries in order to add to some corporation's bottom line is an abomination I think you'll find much to appreciate in this film. Nothing could be more in keeping with the Spirit of Independence that heaping well-deserved ridicule on corrupt powers that be."	1
"Wow. The storyline to this was just incredibly stupid. I realize that this movie was supposed to be of a comedic genre. But still, even nonsense is supposed to make at least some vague sort of sense.<br /><br />Water has become incredibly rare substance?<br /><br />Well, that's strange, considering that hydrogenated oxygen (or oxidized hydrogen) is one of the most plentiful substances there is in the universe. And pretty easy to make. Glomp together hydrogen and oxygen atoms, and voilà, water.<br /><br />Instead of water, the rarity of dilithium crystals or some such thingamajig should have been used as a plot device as something the pirates would go after. Water as a plot device was just dumb, dumb, dumb.<br /><br />The ""comedy"" seemed labored and contrived and forced. The comedy in the TV series ""Red Dwarf"" was labored and contrived and forced, but, it was actually amusing. Here instead, i felt like saying, ""Ha ha, that was just so funny, i forgot to laugh...""<br /><br />Sigh... all that money put into sets, costumes, actors... what a waste...<br /><br />Rather than just whimper and whine and complain at it's lameness, my recommendations to make it better: 1) Use a believable plot device. 2) Get rid of the ""comedy"". None of the actors were really any good at it. The movie would work better as a ""serious"" action adventure.<br /><br />The obvious intention of the writers was to do a spoofy comedy, but they didn't quite pull it off. It's not likely i'll ever watch this again. It's too much a total hack job."	0
"When a movie of a book seems pointless and incomprehensible, the cause can invariably be found in the book: either it was pointless to start with, or the point is one not easily conveyed to film, or the movie missed the point, which is the most frequent of these results, and the easiest to happen, especially when the point is one not easily defined. The book ""Morvern Callar"" has a point; every reader of the book must have felt this, and felt as if he had gotten it; but I suspect most of them could not state it in words. I'm not sure I can, myself, but perhaps it comes to this, or something like it: Things come, things go, such is life, but we carry on; or at any rate some of us--people like Morvern--do. No doubt a more erudite critic could construct a more adequate definition. But the important fact is that there is a point--possibly the sum of the entire story is the point--and that this would have been the main thing to keep in view, and to carry over, in adapting the story to film. The maker of this film evidently missed the point, and doesn't substitute one of her own; and so the film is about nothing.<br /><br />This is not the usual complaint of a book-lover that his favorite text has been violated. The merit of the book is something I conceded grudgingly: in reading it I found it a bloody nuisance, and an occasion for kicking the author in the pants and getting him in to finish the job properly. The narrative is supposed to be the work of the half-educated Morvern, but that illusion is constantly dispelled by a dozen different types of literary effect, as if the author were poking at her with his pen; there are inconsistencies of style and tone, as if different sections had been composed at different times; and any conclusions I could reach about Morvern had to remain tentative because it was uncertain which implications the author intended and which he did not: for instance, despite Morvern's own self-characterization as a raver, am I wrong that in the end she remains essentially a working-class Scots girl, and beneath her wrapping of music downloads not so different from those of generations past? In any case, despite my irritation at the author, I couldn't deny that his book stuck with me; and what I couldn't get out of my head was his character's attitude, her angle on the world, which was almost as vivid as a Goya portrait. Morvern is the kind of person who's always encountering situations at once rather comic and rather horrible; occasionally she invites them but more often they land on her, like flies, so that much of her life consists of a kind of gauche but graceful slogging-through, unconsciously practical and unconsciously philosophical--and that doesn't begin to describe it idiosyncratically enough. The complex of incidents and of Morvern's responses to them are the substance of the book, and its achievement, in exposing a cross-section of existence it would be difficult to illuminate otherwise; for all my dislike of the book, I can see this.<br /><br />The Morvern just described is not the Morvern of the movie; or if it is, most of her is kept offscreen. An actress who might have been a good fit for the character, had she been the right age at the right time, is Angharad Rees, from the old TV series ""Poldark"". Samantha Morton, then, would seem like good casting: she's rather the same sort of actress, and in one of her earlier movies, ""Jesus' Son"", she played a girl who with a few adjustments could have been turned into this one. Unfortunately, as the film turned out, she doesn't have the character from the book to play. For one thing, the book is one that, if it is to be dramatized, virtually cries out for monologues by the main character to the audience; without her comments, her perspective, her voice, the story loses most of its meaning. It has lost more of it in that the adaptor has expurgated it of its comic and horrible elements: the most memorable incidents from the book are curtailed before they turn grotty, and so Morvern's responses (whether of amusement or distaste, depending on her mood) are missing too, and the incidents no longer have a reason for being in the story. In short, the filmmaker chose for some reason to turn a brisk, edgy serio-comic novel into a genteel art TV film, and chose as her typical image one of Ms. Morton languishing in a artistically shaded melancholy; as if the outing Morvern signs up for were a tour of the Stations of the Cross. This isn't at all what the book, or the Morvern of the book, was about. For another thing, the Morvern of the movie isn't Scottish (the actress said in an interview she hadn't had time to study up the accent), and she ought to be: it's important that she, her family, and her mates are all from a single place. And finally the film is missing the end of the story: Morvern's spending all she has and coming home to icy darkness: it's winter, the dam has frozen, the power has gone out, and the pub is dark. Minus this, and minus all of the rest, what's left is a failed art film, a dead film, about a subject whose strength lay precisely in her refusal, or native inability, ever to give in to being dead."	0
I will leave it to my bettors, uhh, betters here to gape and gawk at this wonderful wonderawful movie, and just say that I thought it stunk. The great thing about this site is you always get a variety of views, and seek them out, by all means. No telling what you will come out of the film with. For me, the ones who saw through the simplicities and shenanigans of it have my money. There was one, dead on perfect when he pointed out the two grand moments of the thing, which belong to Pacino. The meeting and the airport. Other than that, well, what a waste of time. Utterly. Pacino is just doing the same thing over and over and over, he would have been better served by taking the performance down about five notches at about the level of his protégé. Everybody always says, but this movie could have been so much better. Sure they all could have been. But really most of them just should never have been made. Including this one.	0
The Sentinel is a movie that was recommended to me years ago, by my father, and i've seen it many times since. It always manages to entertain me, while being effectively creepy as well. The flashback scenes are what really made it for me. Cristina Raines's father running around all creepily, with the two creepy woman, always manages to send chills down my spine. it's your typical good vs evil thing, but at least it manages to be entertaining. The ending I consider to be one of the finest in Horror history. It has plenty of shocks and suspense, seeing Burgess Meredith do his thing as Chazen, had me on the edge of my seat. The Sentinel has the perfect build up of tension. We are never fully comfortable whenever Allison is on screen. We know something terrible is always awaiting her, and that made things all the more tense. This movie is often neglected among horror fans, but I personally think it's one of the better one's out there, and it certainly has enough for all Horror fans, to be satisfied.<br /><br />Performances. Cristina Raines has her wooden moments, but came though in a big way for the most part. She's beautiful to look at, and her chemistry with Saranadon felt natural. Chris Sarandon is great as the boyfriend, Michael. He had an instant screen presence, and I couldn't help but love him. Martin Balsam,José Ferrer,John Carradine,Ava Gardner,Arthur Kennedy,Sylvia Miles,Deborah Raffin,Jerry Orbach,Richard Dreyfuss,Jeff Goldblum and Tom Berenger all have memorable roles, or small cameos. Burgess Meredith is terrific as Chazen. He looks like a normal old man, but what we find out, is absolutely terrifying. Eli Wallach&Christopher Wlaken do well, as the bumbling detectives. Beverly D'Angelo has one chilling scene, that I won't spoil.<br /><br />Bottom line. The Sentinel is an effective Horror film that Horror fans, sadly tend to neglect. It will give you the thrills and scares you need to be satisfied. Well worth the look.<br /><br />7/10	1
"Watching ""Ossessione"" today -- more than 6 decades later -- is still a powerful experience, especially for those interested in movie history and more specifically on how Italian filmmakers changed movies forever (roughly from ""Ossessione"" and De Sica's ""I Bambini Ci Guardano"", both 1943, up to 20 years later with Fellini, Antonioni, Pasolini). Visconti makes an amazing directing début, taking the (uncredited) plot of ""The Postman Always Rings Twice"" as a guide to the development of his own themes.<br /><br />It strikes us even today how ahead of its time ""Ossessione"" was. Shot in Fascist Italy during World War II (think about it!!), it depicted scenes and themes that caused the film to be immediately banned from theaters -- and the fact that it used the plot of a famous American novel and payed no copyright didn't help. <br /><br />""Ossessione"" alarmingly reveals poverty-ridden war-time Italy (far from the idealized Italy depicted in Fascist ""Telefoni Bianchi"" movies); but it's also extremely daring in its sexual frankness, with shirtless hunk Gino (Massimo Girotti, who definitely precedes Brando's Kowalski in ""A Streetcar Named Desire"") taking Giovanna (Clara Calamai), a married woman, to bed just 5 minutes after they first meet. We watch Calamai's unglamorous, matter-of-fact undressing and the subtle but undeniable homosexual hints between Gino and Lo Spagnolo (Elio Marcuzzo - a very appealing actor, his face not unlike Pierre Clémenti's, who was shot by the Nazis in 1945, at 28 years old!)...In a few words: sex, lust, greed and poverty, as relentlessly as it had rarely, if ever, been shown before in Italian cinema.<br /><br />All the copies of ""Ossessione"" were destroyed soon after its opening -- it was called scandalous and immoral. Visconti managed to save a print, and when the film was re-released after the war, most critics called it the front-runner of the Neo-Realist movement, preceding Rossellini's ""Roma CIttà Aperta"" and De Sica's ""Sciuscià"". Some other critics, perhaps more appropriately, saw ""Ossessione"" as the Italian counterpart to the ""poetic realism"" of French cinema (remember Visconti had been Renoir's assistant), especially Marcel Carné's ""Quai des Brumes"" and ""Le Jour se Lève"", and Julien Duvivier's ""Pépé le Moko"". <br /><br />While ""Ossessione"" may be Neo-Realistic in its visual language (the depiction of war-time paesan life in Italy with its popular fairs, poverty, child labor, prostitution, bums, swindlers etc), the characters and the themes were already decidedly Viscontian. He was always more interested in tragic, passionate, obsessive, greedy characters, in social/political/sexual apartheid, in the decadence of the elites than in realistic, ""everyday- life"" characters and themes, favored by DeSica and Rossellini. In ""Ossessione"" we already find elements of drama and tragedy later developed in many of his films, especially ""Senso"" (Visconti's definitive departure from Neo-Realist aesthetics) and ""Rocco e Suoi Fratelli""...Even in his most ""Neo-Realist"" film, ""La Terra Trema"", he makes his fishermen rise from day-to-day characters to mythological figures.<br /><br />""Ossessione"" is a good opportunity to confirm the theory about great artists whose body of work approaches, analyzes and develops specific themes and concerns over and over again, from their first to their last opus, no matter if the scenery, background or time-setting may change -- Visconti may play with the frame but the themes and essence of his art are, well, obsessively recurrent. ""Ossessione"" is not to be missed: you'll surely be fascinated by this ground-breaking, powerful film."	1
Clouzot followed Le Corbeau, where no one knew who was penning the poison thus everyone was suspected, with another masterpiece, Quai des Orfevres four years later in which we know from the outset (or think we do) whodunnit. Top-billed Louis Jouvet doesn't appear for forty minutes by which time Clouzot has established a rich milieu of Music Hall, music publishers, etc and a fine cast of colourful characters; Angela Lansbury lookalike (Lansbury appeared in Woman of Paris that same year) Suzy Delair scores as the chanteuse whose desire to improve her lot inspires the jealousy of her husband/accompanist Bernard Blier who follows her to the home of an elderly letch only to find he is already dead. From here things go seriously wrong, his car is stolen before he leaves the premises so his pre-arranged alibi is out the window whilst meanwhile, unknown to him, his wife confesses to the murder to the photographer neighbour, a closet lesbian in love with her, who volunteers to return to the crime scene and retrieve Delair's scarf and as long as she's there,thoughtfully wipes her prints of the murder weapon, a champagne bottle. At this point investigator Jouvet gets involved and from then on it's a case of keeping the plates spinning in the air. Clouzot's output was relatively small but virtually all of it was, as Spencer Tracey said in another context, 'cherce', with Le Salaire de peur and Les Diaboliques still to come. In short this is a must for French cinema buffs.	1
"First of all this is one of the worst soft-core straight to cable ""erotic thriller"" I've ever seen in my life. Of course, like all erotic thrillers are want to do, it's about a brothel madam and is set in a brothel. This, of course, makes the softcore simulated sex that pops up every other 10 minutes seem ""in context."" Whatever.<br /><br />Forget for one moment that this was never meant to win any awards. The actors are terrible and their line reading made me cringe. The woman who plays the female cop is so bad it's beyond description. She must be a really REALLY good friend of the guys who put up the movie for this terrible adventure, if you know what I mean.<br /><br />The production values are only slightly higher than porn. Other than that? I suppose if you're really drunk and you need something to laugh at, this would be a perfect film. And if that's the case, I recommend fast forwarding to all the scenes with the female cop. What's that accent, Brooklyn? Hilarious!"	0
This movie does have some great noirish/neorealist visuals, and it tells a story that is refreshingly free of Hollywood's sugar-coating, which was only possible because it was essentially an independent foreign film. But some of the scenes go on for much too long (the wedding, especially), and I found the exaggerated acting and unrealistic dialog to be more fit for the stage than for the silver screen.<br /><br />The dialog was particularly distracting, and it seemed to get worse as the movie went on. Most of the characters were either Italian-Americans or Italian immigrants living in New York in the twenties and thirties, but their dialog sounded like they were practicing lines for a Shakespeare play while they mixed cement and laid bricks. Toward the end I was laughing, and not because the filmmakers wanted me to. I guess the stilted poetry could be defended by saying that the characters would have been speaking Italian, and the dialog is a literal translation of how they would really talk. But it absolutely did not work for me.<br /><br />Another line of dialog made me laugh for a different reason: the main character's son, born and raised in New York in the 1920's, suddenly picks up a lovely lilting British accent. I'm only guessing this had something to do with the fact that the movie was made in England.<br /><br />I give this movie an 'A' for effort and intention, but a considerably lower grade for execution.	0
"I picked this movie on the cover alone thinking that i was in for an adventure to the level of ""Indiana Jones and The Temple of Doom"". Unfortunately I was in for a virtual yawn. Not like any yawn i have had before though. This yawn was so large that i could barely find anything of quality in this movie. The cover described amazing special effects. There were none. The movie was so lightweight that even the stereotypes were awfully portrayed. It does give the idea that you can solve problems with violence. Good if you want to teach your kids that. I don't. Keep away from this one. If you are looking for family entertainment then you might find something that is more inspiring elsewhere."	0
